FinanceKey,Date,OrganizationKey,DepartmentGroupKey,AccountKey,Scenario,Amount
11922,"Tuesday, November 29, 2011",7,1,62,Actual,3624
11923,"Tuesday, November 29, 2011",7,1,65,Actual,696
11924,"Tuesday, November 29, 2011",7,1,66,Actual,633
11925,"Tuesday, November 29, 2011",7,1,67,Actual,312
11926,"Tuesday, November 29, 2011",7,1,68,Actual,232
11927,"Tuesday, November 29, 2011",7,1,69,Actual,70
11928,"Tuesday, November 29, 2011",7,1,71,Actual,104
11929,"Tuesday, November 29, 2011",7,1,73,Actual,405
11930,"Tuesday, November 29, 2011",7,1,74,Actual,272
11931,"Tuesday, November 29, 2011",7,1,76,Actual,436
11932,"Tuesday, November 29, 2011",7,1,77,Actual,784
11933,"Tuesday, November 29, 2011",7,1,78,Actual,210
11934,"Tuesday, November 29, 2011",7,1,80,Actual,806
11935,"Tuesday, November 29, 2011",7,1,81,Actual,499
11936,"Tuesday, November 29, 2011",7,1,82,Actual,50
11937,"Tuesday, November 29, 2011",7,1,83,Actual,174
11938,"Tuesday, November 29, 2011",7,1,84,Actual,148
11939,"Tuesday, November 29, 2011",7,1,85,Actual,139
11940,"Tuesday, November 29, 2011",7,1,87,Actual,720
11941,"Tuesday, November 29, 2011",7,1,89,Actual,145
11942,"Tuesday, November 29, 2011",7,1,90,Actual,223
11943,"Tuesday, November 29, 2011",7,1,91,Actual,-178
11944,"Tuesday, November 29, 2011",7,1,92,Actual,297
11945,"Tuesday, November 29, 2011",7,1,94,Actual,256
13212,"Thursday, December 29, 2011",7,1,60,Actual,62790
13213,"Thursday, December 29, 2011",7,1,61,Actual,7087
13214,"Thursday, December 29, 2011",7,1,62,Actual,6442
13215,"Thursday, December 29, 2011",7,1,65,Actual,900
13216,"Thursday, December 29, 2011",7,1,66,Actual,819
13217,"Thursday, December 29, 2011",7,1,67,Actual,400
13218,"Thursday, December 29, 2011",7,1,68,Actual,300
13219,"Thursday, December 29, 2011",7,1,69,Actual,90
13220,"Thursday, December 29, 2011",7,1,71,Actual,130
13221,"Thursday, December 29, 2011",7,1,73,Actual,520
13222,"Thursday, December 29, 2011",7,1,74,Actual,486
13223,"Thursday, December 29, 2011",7,1,76,Actual,550
13224,"Thursday, December 29, 2011",7,1,77,Actual,990
13225,"Thursday, December 29, 2011",7,1,78,Actual,252
13226,"Thursday, December 29, 2011",7,1,80,Actual,945
13227,"Thursday, December 29, 2011",7,1,81,Actual,585
13228,"Thursday, December 29, 2011",7,1,82,Actual,56
13229,"Thursday, December 29, 2011",7,1,83,Actual,197
13230,"Thursday, December 29, 2011",7,1,84,Actual,162
13231,"Thursday, December 29, 2011",7,1,85,Actual,158
13232,"Thursday, December 29, 2011",7,1,87,Actual,900
13233,"Thursday, December 29, 2011",7,1,89,Actual,158
13234,"Thursday, December 29, 2011",7,1,90,Actual,243
13235,"Thursday, December 29, 2011",7,1,91,Actual,-194
13236,"Thursday, December 29, 2011",7,1,92,Actual,324
13237,"Thursday, December 29, 2011",7,1,94,Actual,301
14668,"Sunday, January 29, 2012",7,1,60,Actual,77500
14669,"Sunday, January 29, 2012",7,1,61,Actual,7157
14670,"Sunday, January 29, 2012",7,1,62,Actual,7952
14671,"Sunday, January 29, 2012",7,1,65,Actual,984
14672,"Sunday, January 29, 2012",7,1,66,Actual,895
14673,"Sunday, January 29, 2012",7,1,67,Actual,444
14674,"Sunday, January 29, 2012",7,1,68,Actual,336
14675,"Sunday, January 29, 2012",7,1,69,Actual,98
14676,"Sunday, January 29, 2012",7,1,71,Actual,156
14677,"Sunday, January 29, 2012",7,1,73,Actual,592
14678,"Sunday, January 29, 2012",7,1,74,Actual,467
14679,"Sunday, January 29, 2012",7,1,76,Actual,642
14680,"Sunday, January 29, 2012",7,1,77,Actual,1155
14681,"Sunday, January 29, 2012",7,1,78,Actual,322
14682,"Sunday, January 29, 2012",7,1,80,Actual,1323
14683,"Sunday, January 29, 2012",7,1,81,Actual,819
14684,"Sunday, January 29, 2012",7,1,82,Actual,84
14685,"Sunday, January 29, 2012",7,1,83,Actual,295
14686,"Sunday, January 29, 2012",7,1,84,Actual,261
14687,"Sunday, January 29, 2012",7,1,85,Actual,236
14688,"Sunday, January 29, 2012",7,1,87,Actual,1080
14689,"Sunday, January 29, 2012",7,1,89,Actual,255
14690,"Sunday, January 29, 2012",7,1,90,Actual,392
14691,"Sunday, January 29, 2012",7,1,91,Actual,-314
14692,"Sunday, January 29, 2012",7,1,92,Actual,523
14693,"Sunday, January 29, 2012",7,1,94,Actual,424
16076,"Wednesday, February 29, 2012",7,1,60,Actual,76783
16077,"Wednesday, February 29, 2012",7,1,61,Actual,7090
16078,"Wednesday, February 29, 2012",7,1,62,Actual,3939
16079,"Wednesday, February 29, 2012",7,1,65,Actual,564
16080,"Wednesday, February 29, 2012",7,1,66,Actual,513
16081,"Wednesday, February 29, 2012",7,1,67,Actual,276
16082,"Wednesday, February 29, 2012",7,1,68,Actual,204
16083,"Wednesday, February 29, 2012",7,1,69,Actual,56
16084,"Wednesday, February 29, 2012",7,1,71,Actual,78
16085,"Wednesday, February 29, 2012",7,1,73,Actual,421
16086,"Wednesday, February 29, 2012",7,1,74,Actual,318
16087,"Wednesday, February 29, 2012",7,1,76,Actual,558
16088,"Wednesday, February 29, 2012",7,1,77,Actual,1004
16089,"Wednesday, February 29, 2012",7,1,78,Actual,309
16090,"Wednesday, February 29, 2012",7,1,80,Actual,1197
16091,"Wednesday, February 29, 2012",7,1,81,Actual,741
16092,"Wednesday, February 29, 2012",7,1,82,Actual,73
16093,"Wednesday, February 29, 2012",7,1,83,Actual,256
16094,"Wednesday, February 29, 2012",7,1,84,Actual,218
16095,"Wednesday, February 29, 2012",7,1,85,Actual,205
16096,"Wednesday, February 29, 2012",7,1,87,Actual,1080
16097,"Wednesday, February 29, 2012",7,1,89,Actual,213
16098,"Wednesday, February 29, 2012",7,1,90,Actual,327
16099,"Wednesday, February 29, 2012",7,1,91,Actual,-262
16100,"Wednesday, February 29, 2012",7,1,92,Actual,436
16101,"Wednesday, February 29, 2012",7,1,94,Actual,382
17586,"Friday, March 30, 2012",7,1,60,Actual,70324
17587,"Friday, March 30, 2012",7,1,61,Actual,7215
17588,"Friday, March 30, 2012",7,1,62,Actual,4329
17589,"Friday, March 30, 2012",7,1,65,Actual,576
17590,"Friday, March 30, 2012",7,1,66,Actual,524
17591,"Friday, March 30, 2012",7,1,67,Actual,276
17592,"Friday, March 30, 2012",7,1,68,Actual,204
17593,"Friday, March 30, 2012",7,1,69,Actual,58
17594,"Friday, March 30, 2012",7,1,71,Actual,93
17595,"Friday, March 30, 2012",7,1,73,Actual,421
17596,"Friday, March 30, 2012",7,1,74,Actual,325
17597,"Friday, March 30, 2012",7,1,76,Actual,558
17598,"Friday, March 30, 2012",7,1,77,Actual,1004
17599,"Friday, March 30, 2012",7,1,78,Actual,302
17600,"Friday, March 30, 2012",7,1,80,Actual,1146
17601,"Friday, March 30, 2012",7,1,81,Actual,709
17602,"Friday, March 30, 2012",7,1,82,Actual,68
17603,"Friday, March 30, 2012",7,1,83,Actual,237
17604,"Friday, March 30, 2012",7,1,84,Actual,196
17605,"Friday, March 30, 2012",7,1,85,Actual,189
17606,"Friday, March 30, 2012",7,1,87,Actual,1080
17607,"Friday, March 30, 2012",7,1,89,Actual,192
17608,"Friday, March 30, 2012",7,1,90,Actual,295
17609,"Friday, March 30, 2012",7,1,91,Actual,-236
17610,"Friday, March 30, 2012",7,1,92,Actual,393
17611,"Friday, March 30, 2012",7,1,94,Actual,364
19092,"Monday, April 30, 2012",7,1,60,Actual,65780
19093,"Monday, April 30, 2012",7,1,61,Actual,8099
19094,"Monday, April 30, 2012",7,1,62,Actual,4049
19095,"Monday, April 30, 2012",7,1,65,Actual,594
19096,"Monday, April 30, 2012",7,1,66,Actual,540
19097,"Monday, April 30, 2012",7,1,67,Actual,275
19098,"Monday, April 30, 2012",7,1,68,Actual,209
19099,"Monday, April 30, 2012",7,1,69,Actual,59
19100,"Monday, April 30, 2012",7,1,71,Actual,85
19101,"Monday, April 30, 2012",7,1,73,Actual,414
19102,"Monday, April 30, 2012",7,1,74,Actual,342
19103,"Monday, April 30, 2012",7,1,76,Actual,522
19104,"Monday, April 30, 2012",7,1,77,Actual,940
19105,"Monday, April 30, 2012",7,1,78,Actual,296
19106,"Monday, April 30, 2012",7,1,80,Actual,1201
19107,"Monday, April 30, 2012",7,1,81,Actual,743
19108,"Monday, April 30, 2012",7,1,82,Actual,76
19109,"Monday, April 30, 2012",7,1,83,Actual,268
19110,"Monday, April 30, 2012",7,1,84,Actual,237
19111,"Monday, April 30, 2012",7,1,85,Actual,214
19112,"Monday, April 30, 2012",7,1,87,Actual,990
19113,"Monday, April 30, 2012",7,1,89,Actual,231
19114,"Monday, April 30, 2012",7,1,90,Actual,356
19115,"Monday, April 30, 2012",7,1,91,Actual,-285
19116,"Monday, April 30, 2012",7,1,92,Actual,475
19117,"Monday, April 30, 2012",7,1,94,Actual,382
20546,"Wednesday, May 30, 2012",7,1,60,Actual,63806
20547,"Wednesday, May 30, 2012",7,1,61,Actual,7201
20548,"Wednesday, May 30, 2012",7,1,62,Actual,3928
20549,"Wednesday, May 30, 2012",7,1,65,Actual,594
20550,"Wednesday, May 30, 2012",7,1,66,Actual,540
20551,"Wednesday, May 30, 2012",7,1,67,Actual,275
20552,"Wednesday, May 30, 2012",7,1,68,Actual,209
20553,"Wednesday, May 30, 2012",7,1,69,Actual,59
20554,"Wednesday, May 30, 2012",7,1,71,Actual,85
20555,"Wednesday, May 30, 2012",7,1,73,Actual,414
20556,"Wednesday, May 30, 2012",7,1,74,Actual,342
20557,"Wednesday, May 30, 2012",7,1,76,Actual,522
20558,"Wednesday, May 30, 2012",7,1,77,Actual,940
20559,"Wednesday, May 30, 2012",7,1,78,Actual,295
20560,"Wednesday, May 30, 2012",7,1,80,Actual,1189
20561,"Wednesday, May 30, 2012",7,1,81,Actual,736
20562,"Wednesday, May 30, 2012",7,1,82,Actual,76
20563,"Wednesday, May 30, 2012",7,1,83,Actual,265
20564,"Wednesday, May 30, 2012",7,1,84,Actual,233
20565,"Wednesday, May 30, 2012",7,1,85,Actual,212
20566,"Wednesday, May 30, 2012",7,1,87,Actual,990
20567,"Wednesday, May 30, 2012",7,1,89,Actual,228
20568,"Wednesday, May 30, 2012",7,1,90,Actual,349
20569,"Wednesday, May 30, 2012",7,1,91,Actual,-279
20570,"Wednesday, May 30, 2012",7,1,92,Actual,466
20571,"Wednesday, May 30, 2012",7,1,94,Actual,378
22050,"Saturday, June 30, 2012",7,1,60,Actual,59202
22051,"Saturday, June 30, 2012",7,1,61,Actual,4859
22052,"Saturday, June 30, 2012",7,1,62,Actual,4252
22053,"Saturday, June 30, 2012",7,1,65,Actual,704
22054,"Saturday, June 30, 2012",7,1,66,Actual,640
22055,"Saturday, June 30, 2012",7,1,67,Actual,330
22056,"Saturday, June 30, 2012",7,1,68,Actual,242
22057,"Saturday, June 30, 2012",7,1,69,Actual,70
22058,"Saturday, June 30, 2012",7,1,71,Actual,100
22059,"Saturday, June 30, 2012",7,1,73,Actual,457
22060,"Saturday, June 30, 2012",7,1,74,Actual,384
22061,"Saturday, June 30, 2012",7,1,76,Actual,550
22062,"Saturday, June 30, 2012",7,1,77,Actual,990
22063,"Saturday, June 30, 2012",7,1,78,Actual,292
22064,"Saturday, June 30, 2012",7,1,80,Actual,1166
22065,"Saturday, June 30, 2012",7,1,81,Actual,722
22066,"Saturday, June 30, 2012",7,1,82,Actual,74
22067,"Saturday, June 30, 2012",7,1,83,Actual,258
22068,"Saturday, June 30, 2012",7,1,84,Actual,224
22069,"Saturday, June 30, 2012",7,1,85,Actual,206
22070,"Saturday, June 30, 2012",7,1,87,Actual,990
22071,"Saturday, June 30, 2012",7,1,89,Actual,218
22072,"Saturday, June 30, 2012",7,1,90,Actual,336
22073,"Saturday, June 30, 2012",7,1,91,Actual,-269
22074,"Saturday, June 30, 2012",7,1,92,Actual,448
22075,"Saturday, June 30, 2012",7,1,94,Actual,371
23554,"Tuesday, July 31, 2012",7,1,60,Actual,58604
23555,"Tuesday, July 31, 2012",7,1,61,Actual,4810
23556,"Tuesday, July 31, 2012",7,1,62,Actual,4810
23557,"Tuesday, July 31, 2012",7,1,65,Actual,730
23558,"Tuesday, July 31, 2012",7,1,66,Actual,664
23559,"Tuesday, July 31, 2012",7,1,67,Actual,330
23560,"Tuesday, July 31, 2012",7,1,68,Actual,250
23561,"Tuesday, July 31, 2012",7,1,69,Actual,73
23562,"Tuesday, July 31, 2012",7,1,71,Actual,104
23563,"Tuesday, July 31, 2012",7,1,73,Actual,455
23564,"Tuesday, July 31, 2012",7,1,74,Actual,414
23565,"Tuesday, July 31, 2012",7,1,76,Actual,515
23566,"Tuesday, July 31, 2012",7,1,77,Actual,927
23567,"Tuesday, July 31, 2012",7,1,78,Actual,251
23568,"Tuesday, July 31, 2012",7,1,80,Actual,945
23569,"Tuesday, July 31, 2012",7,1,81,Actual,585
23570,"Tuesday, July 31, 2012",7,1,82,Actual,56
23571,"Tuesday, July 31, 2012",7,1,83,Actual,195
23572,"Tuesday, July 31, 2012",7,1,84,Actual,160
23573,"Tuesday, July 31, 2012",7,1,85,Actual,156
23574,"Tuesday, July 31, 2012",7,1,87,Actual,900
23575,"Tuesday, July 31, 2012",7,1,89,Actual,156
23576,"Tuesday, July 31, 2012",7,1,90,Actual,240
23577,"Tuesday, July 31, 2012",7,1,91,Actual,-192
23578,"Tuesday, July 31, 2012",7,1,92,Actual,320
23579,"Tuesday, July 31, 2012",7,1,94,Actual,301
25006,"Tuesday, August 28, 2012",7,1,60,Actual,63148
25007,"Tuesday, August 28, 2012",7,1,61,Actual,6479
25008,"Tuesday, August 28, 2012",7,1,62,Actual,4535
25009,"Tuesday, August 28, 2012",7,1,65,Actual,638
25010,"Tuesday, August 28, 2012",7,1,66,Actual,580
25011,"Tuesday, August 28, 2012",7,1,67,Actual,297
25012,"Tuesday, August 28, 2012",7,1,68,Actual,220
25013,"Tuesday, August 28, 2012",7,1,69,Actual,64
25014,"Tuesday, August 28, 2012",7,1,71,Actual,100
25015,"Tuesday, August 28, 2012",7,1,73,Actual,429
25016,"Tuesday, August 28, 2012",7,1,74,Actual,357
25017,"Tuesday, August 28, 2012",7,1,76,Actual,533
25018,"Tuesday, August 28, 2012",7,1,77,Actual,960
25019,"Tuesday, August 28, 2012",7,1,78,Actual,279
25020,"Tuesday, August 28, 2012",7,1,80,Actual,1062
25021,"Tuesday, August 28, 2012",7,1,81,Actual,657
25022,"Tuesday, August 28, 2012",7,1,82,Actual,63
25023,"Tuesday, August 28, 2012",7,1,83,Actual,222
25024,"Tuesday, August 28, 2012",7,1,84,Actual,184
25025,"Tuesday, August 28, 2012",7,1,85,Actual,178
25026,"Tuesday, August 28, 2012",7,1,87,Actual,990
25027,"Tuesday, August 28, 2012",7,1,89,Actual,180
25028,"Tuesday, August 28, 2012",7,1,90,Actual,277
25029,"Tuesday, August 28, 2012",7,1,91,Actual,-222
25030,"Tuesday, August 28, 2012",7,1,92,Actual,369
25031,"Tuesday, August 28, 2012",7,1,94,Actual,340
26409,"Friday, September 28, 2012",7,1,60,Actual,62192
26410,"Friday, September 28, 2012",7,1,61,Actual,7019
26411,"Friday, September 28, 2012",7,1,62,Actual,5743
26412,"Friday, September 28, 2012",7,1,65,Actual,780
26413,"Friday, September 28, 2012",7,1,66,Actual,709
26414,"Friday, September 28, 2012",7,1,67,Actual,350
26415,"Friday, September 28, 2012",7,1,68,Actual,260
26416,"Friday, September 28, 2012",7,1,69,Actual,78
26417,"Friday, September 28, 2012",7,1,71,Actual,117
26418,"Friday, September 28, 2012",7,1,73,Actual,468
26419,"Friday, September 28, 2012",7,1,74,Actual,435
26420,"Friday, September 28, 2012",7,1,76,Actual,525
26421,"Friday, September 28, 2012",7,1,77,Actual,945
26422,"Friday, September 28, 2012",7,1,78,Actual,264
26423,"Friday, September 28, 2012",7,1,80,Actual,1039
26424,"Friday, September 28, 2012",7,1,81,Actual,643
26425,"Friday, September 28, 2012",7,1,82,Actual,64
26426,"Friday, September 28, 2012",7,1,83,Actual,225
26427,"Friday, September 28, 2012",7,1,84,Actual,196
26428,"Friday, September 28, 2012",7,1,85,Actual,180
26429,"Friday, September 28, 2012",7,1,87,Actual,900
26430,"Friday, September 28, 2012",7,1,89,Actual,191
26431,"Friday, September 28, 2012",7,1,90,Actual,294
26432,"Friday, September 28, 2012",7,1,91,Actual,-235
26433,"Friday, September 28, 2012",7,1,92,Actual,392
26434,"Friday, September 28, 2012",7,1,94,Actual,333
27865,"Sunday, October 28, 2012",7,1,60,Actual,76783
27866,"Sunday, October 28, 2012",7,1,61,Actual,7090
27867,"Sunday, October 28, 2012",7,1,62,Actual,4727
27868,"Sunday, October 28, 2012",7,1,65,Actual,588
27869,"Sunday, October 28, 2012",7,1,66,Actual,535
27870,"Sunday, October 28, 2012",7,1,67,Actual,276
27871,"Sunday, October 28, 2012",7,1,68,Actual,216
27872,"Sunday, October 28, 2012",7,1,69,Actual,59
27873,"Sunday, October 28, 2012",7,1,71,Actual,93
27874,"Sunday, October 28, 2012",7,1,73,Actual,436
27875,"Sunday, October 28, 2012",7,1,74,Actual,329
27876,"Sunday, October 28, 2012",7,1,76,Actual,558
27877,"Sunday, October 28, 2012",7,1,77,Actual,1004
27878,"Sunday, October 28, 2012",7,1,78,Actual,307
27879,"Sunday, October 28, 2012",7,1,80,Actual,1184
27880,"Sunday, October 28, 2012",7,1,81,Actual,733
27881,"Sunday, October 28, 2012",7,1,82,Actual,72
27882,"Sunday, October 28, 2012",7,1,83,Actual,251
27883,"Sunday, October 28, 2012",7,1,84,Actual,211
27884,"Sunday, October 28, 2012",7,1,85,Actual,200
27885,"Sunday, October 28, 2012",7,1,87,Actual,1080
27886,"Sunday, October 28, 2012",7,1,89,Actual,206
27887,"Sunday, October 28, 2012",7,1,90,Actual,316
27888,"Sunday, October 28, 2012",7,1,91,Actual,-253
27889,"Sunday, October 28, 2012",7,1,92,Actual,422
27890,"Sunday, October 28, 2012",7,1,94,Actual,378
29373,"Wednesday, November 28, 2012",7,1,60,Actual,68889
29374,"Wednesday, November 28, 2012",7,1,61,Actual,7068
29375,"Wednesday, November 28, 2012",7,1,62,Actual,4948
29376,"Wednesday, November 28, 2012",7,1,65,Actual,744
29377,"Wednesday, November 28, 2012",7,1,66,Actual,677
29378,"Wednesday, November 28, 2012",7,1,67,Actual,348
29379,"Wednesday, November 28, 2012",7,1,68,Actual,264
29380,"Wednesday, November 28, 2012",7,1,69,Actual,74
29381,"Wednesday, November 28, 2012",7,1,71,Actual,109
29382,"Wednesday, November 28, 2012",7,1,73,Actual,499
29383,"Wednesday, November 28, 2012",7,1,74,Actual,382
29384,"Wednesday, November 28, 2012",7,1,76,Actual,594
29385,"Wednesday, November 28, 2012",7,1,77,Actual,1069
29386,"Wednesday, November 28, 2012",7,1,78,Actual,326
29387,"Wednesday, November 28, 2012",7,1,80,Actual,1360
29388,"Wednesday, November 28, 2012",7,1,81,Actual,842
29389,"Wednesday, November 28, 2012",7,1,82,Actual,87
29390,"Wednesday, November 28, 2012",7,1,83,Actual,306
29391,"Wednesday, November 28, 2012",7,1,84,Actual,276
29392,"Wednesday, November 28, 2012",7,1,85,Actual,245
29393,"Wednesday, November 28, 2012",7,1,87,Actual,1080
29394,"Wednesday, November 28, 2012",7,1,89,Actual,269
29395,"Wednesday, November 28, 2012",7,1,90,Actual,414
29396,"Wednesday, November 28, 2012",7,1,91,Actual,-331
29397,"Wednesday, November 28, 2012",7,1,92,Actual,552
29398,"Wednesday, November 28, 2012",7,1,94,Actual,434
31049,"Friday, December 28, 2012",7,1,60,Actual,93288
31050,"Friday, December 28, 2012",7,1,61,Actual,7657
31051,"Friday, December 28, 2012",7,1,62,Actual,9572
31052,"Friday, December 28, 2012",7,1,65,Actual,1320
31053,"Friday, December 28, 2012",7,1,66,Actual,1201
31054,"Friday, December 28, 2012",7,1,67,Actual,600
31055,"Friday, December 28, 2012",7,1,68,Actual,450
31056,"Friday, December 28, 2012",7,1,69,Actual,132
31057,"Friday, December 28, 2012",7,1,71,Actual,195
31058,"Friday, December 28, 2012",7,1,73,Actual,780
31059,"Friday, December 28, 2012",7,1,74,Actual,514
31060,"Friday, December 28, 2012",7,1,76,Actual,825
31061,"Friday, December 28, 2012",7,1,77,Actual,1485
31062,"Friday, December 28, 2012",7,1,78,Actual,383
31063,"Friday, December 28, 2012",7,1,80,Actual,1496
31064,"Friday, December 28, 2012",7,1,81,Actual,926
31065,"Friday, December 28, 2012",7,1,82,Actual,92
31066,"Friday, December 28, 2012",7,1,83,Actual,320
31067,"Friday, December 28, 2012",7,1,84,Actual,270
31068,"Friday, December 28, 2012",7,1,85,Actual,256
31069,"Friday, December 28, 2012",7,1,87,Actual,1350
31070,"Friday, December 28, 2012",7,1,89,Actual,263
31071,"Friday, December 28, 2012",7,1,90,Actual,405
31072,"Friday, December 28, 2012",7,1,91,Actual,-324
31073,"Friday, December 28, 2012",7,1,92,Actual,540
31074,"Friday, December 28, 2012",7,1,94,Actual,476
32675,"Monday, January 28, 2013",7,1,60,Actual,83674
32676,"Monday, January 28, 2013",7,1,61,Actual,8585
32677,"Monday, January 28, 2013",7,1,62,Actual,5151
32678,"Monday, January 28, 2013",7,1,65,Actual,935
32679,"Monday, January 28, 2013",7,1,66,Actual,850
32680,"Monday, January 28, 2013",7,1,67,Actual,442
32681,"Monday, January 28, 2013",7,1,68,Actual,323
32682,"Monday, January 28, 2013",7,1,69,Actual,94
32683,"Monday, January 28, 2013",7,1,71,Actual,132
32684,"Monday, January 28, 2013",7,1,73,Actual,640
32685,"Monday, January 28, 2013",7,1,74,Actual,386
32686,"Monday, January 28, 2013",7,1,76,Actual,816
32687,"Monday, January 28, 2013",7,1,77,Actual,1468
32688,"Monday, January 28, 2013",7,1,78,Actual,426
32689,"Monday, January 28, 2013",7,1,80,Actual,1606
32690,"Monday, January 28, 2013",7,1,81,Actual,994
32691,"Monday, January 28, 2013",7,1,82,Actual,95
32692,"Monday, January 28, 2013",7,1,83,Actual,332
32693,"Monday, January 28, 2013",7,1,84,Actual,272
32694,"Monday, January 28, 2013",7,1,85,Actual,265
32695,"Monday, January 28, 2013",7,1,87,Actual,1530
32696,"Monday, January 28, 2013",7,1,89,Actual,265
32697,"Monday, January 28, 2013",7,1,90,Actual,408
32698,"Monday, January 28, 2013",7,1,91,Actual,-326
32699,"Monday, January 28, 2013",7,1,92,Actual,544
32700,"Monday, January 28, 2013",7,1,94,Actual,348
34359,"Thursday, February 28, 2013",7,1,60,Actual,81328
34360,"Thursday, February 28, 2013",7,1,61,Actual,10013
34361,"Thursday, February 28, 2013",7,1,62,Actual,6675
34362,"Thursday, February 28, 2013",7,1,65,Actual,1207
34363,"Thursday, February 28, 2013",7,1,66,Actual,1098
34364,"Thursday, February 28, 2013",7,1,67,Actual,544
34365,"Thursday, February 28, 2013",7,1,68,Actual,408
34366,"Thursday, February 28, 2013",7,1,69,Actual,121
34367,"Thursday, February 28, 2013",7,1,71,Actual,176
34368,"Thursday, February 28, 2013",7,1,73,Actual,751
34369,"Thursday, February 28, 2013",7,1,74,Actual,450
34370,"Thursday, February 28, 2013",7,1,76,Actual,867
34371,"Thursday, February 28, 2013",7,1,77,Actual,1560
34372,"Thursday, February 28, 2013",7,1,78,Actual,454
34373,"Thursday, February 28, 2013",7,1,80,Actual,1963
34374,"Thursday, February 28, 2013",7,1,81,Actual,1215
34375,"Thursday, February 28, 2013",7,1,82,Actual,127
34376,"Thursday, February 28, 2013",7,1,83,Actual,445
34377,"Thursday, February 28, 2013",7,1,84,Actual,404
34378,"Thursday, February 28, 2013",7,1,85,Actual,356
34379,"Thursday, February 28, 2013",7,1,87,Actual,1530
34380,"Thursday, February 28, 2013",7,1,89,Actual,395
34381,"Thursday, February 28, 2013",7,1,90,Actual,606
34382,"Thursday, February 28, 2013",7,1,91,Actual,-485
34383,"Thursday, February 28, 2013",7,1,92,Actual,809
34384,"Thursday, February 28, 2013",7,1,94,Actual,425
36043,"Saturday, March 30, 2013",7,1,60,Actual,71162
36044,"Saturday, March 30, 2013",7,1,61,Actual,7301
36045,"Saturday, March 30, 2013",7,1,62,Actual,7301
36046,"Saturday, March 30, 2013",7,1,65,Actual,1479
36047,"Saturday, March 30, 2013",7,1,66,Actual,1345
36048,"Saturday, March 30, 2013",7,1,67,Actual,663
36049,"Saturday, March 30, 2013",7,1,68,Actual,493
36050,"Saturday, March 30, 2013",7,1,69,Actual,148
36051,"Saturday, March 30, 2013",7,1,71,Actual,221
36052,"Saturday, March 30, 2013",7,1,73,Actual,861
36053,"Saturday, March 30, 2013",7,1,74,Actual,520
36054,"Saturday, March 30, 2013",7,1,76,Actual,926
36055,"Saturday, March 30, 2013",7,1,77,Actual,1667
36056,"Saturday, March 30, 2013",7,1,78,Actual,438
36057,"Saturday, March 30, 2013",7,1,80,Actual,1767
36058,"Saturday, March 30, 2013",7,1,81,Actual,1093
36059,"Saturday, March 30, 2013",7,1,82,Actual,109
36060,"Saturday, March 30, 2013",7,1,83,Actual,383
36061,"Saturday, March 30, 2013",7,1,84,Actual,329
36062,"Saturday, March 30, 2013",7,1,85,Actual,306
36063,"Saturday, March 30, 2013",7,1,87,Actual,1530
36064,"Saturday, March 30, 2013",7,1,89,Actual,321
36065,"Saturday, March 30, 2013",7,1,90,Actual,494
36066,"Saturday, March 30, 2013",7,1,91,Actual,-395
36067,"Saturday, March 30, 2013",7,1,92,Actual,659
36068,"Saturday, March 30, 2013",7,1,94,Actual,382
37675,"Tuesday, April 30, 2013",7,1,60,Actual,72450
37676,"Tuesday, April 30, 2013",7,1,61,Actual,7434
37677,"Tuesday, April 30, 2013",7,1,62,Actual,5203
37678,"Tuesday, April 30, 2013",7,1,65,Actual,915
37679,"Tuesday, April 30, 2013",7,1,66,Actual,832
37680,"Tuesday, April 30, 2013",7,1,67,Actual,420
37681,"Tuesday, April 30, 2013",7,1,68,Actual,315
37682,"Tuesday, April 30, 2013",7,1,69,Actual,92
37683,"Tuesday, April 30, 2013",7,1,71,Actual,136
37684,"Tuesday, April 30, 2013",7,1,73,Actual,604
37685,"Tuesday, April 30, 2013",7,1,74,Actual,397
37686,"Tuesday, April 30, 2013",7,1,76,Actual,735
37687,"Tuesday, April 30, 2013",7,1,77,Actual,1323
37688,"Tuesday, April 30, 2013",7,1,78,Actual,394
37689,"Tuesday, April 30, 2013",7,1,80,Actual,1606
37690,"Tuesday, April 30, 2013",7,1,81,Actual,994
37691,"Tuesday, April 30, 2013",7,1,82,Actual,102
37692,"Tuesday, April 30, 2013",7,1,83,Actual,358
37693,"Tuesday, April 30, 2013",7,1,84,Actual,315
37694,"Tuesday, April 30, 2013",7,1,85,Actual,287
37695,"Tuesday, April 30, 2013",7,1,87,Actual,1350
37696,"Tuesday, April 30, 2013",7,1,89,Actual,307
37697,"Tuesday, April 30, 2013",7,1,90,Actual,472
37698,"Tuesday, April 30, 2013",7,1,91,Actual,-378
37699,"Tuesday, April 30, 2013",7,1,92,Actual,630
37700,"Tuesday, April 30, 2013",7,1,94,Actual,348
39303,"Thursday, May 30, 2013",7,1,60,Actual,86020
39304,"Thursday, May 30, 2013",7,1,61,Actual,7061
39305,"Thursday, May 30, 2013",7,1,62,Actual,7943
39306,"Thursday, May 30, 2013",7,1,65,Actual,1275
39307,"Thursday, May 30, 2013",7,1,66,Actual,1160
39308,"Thursday, May 30, 2013",7,1,67,Actual,578
39309,"Thursday, May 30, 2013",7,1,68,Actual,442
39310,"Thursday, May 30, 2013",7,1,69,Actual,128
39311,"Thursday, May 30, 2013",7,1,71,Actual,198
