Year,MonthNo,CountryCode,ProductKey,UnitCost,Date
2013,4,DE,467,4.41,"Monday, April 1, 2013"
2013,4,DE,471,11.238,"Monday, April 1, 2013"
2013,4,DE,472,11.364,"Monday, April 1, 2013"
2013,4,DE,474,12.33,"Monday, April 1, 2013"
2013,4,DE,475,12.6,"Monday, April 1, 2013"
2013,4,DE,476,12.351,"Monday, April 1, 2013"
2013,4,DE,477,0.894,"Monday, April 1, 2013"
2013,4,DE,480,0.414,"Monday, April 1, 2013"
2013,4,DE,482,1.602,"Monday, April 1, 2013"
2013,4,DE,483,21.441,"Monday, April 1, 2013"
2013,4,DE,484,1.422,"Monday, April 1, 2013"
2013,4,DE,487,9.843,"Monday, April 1, 2013"
2013,4,DE,488,9.696,"Monday, April 1, 2013"
2013,4,DE,490,9.663,"Monday, April 1, 2013"
2013,4,DE,491,9.603,"Monday, April 1, 2013"
2013,4,DE,492,180.615,"Monday, April 1, 2013"
2013,4,DE,493,59.979,"Monday, April 1, 2013"
2013,4,DE,495,180.705,"Monday, April 1, 2013"
2013,4,DE,496,180.519,"Monday, April 1, 2013"
2013,4,DE,497,180.705,"Monday, April 1, 2013"
2013,4,DE,498,180.705,"Monday, April 1, 2013"
2013,4,DE,499,180.582,"Monday, April 1, 2013"
2013,4,DE,500,180.555,"Monday, April 1, 2013"
2013,4,DE,502,60.018,"Monday, April 1, 2013"
2013,4,DE,503,60.018,"Monday, April 1, 2013"
2013,4,DE,506,60,"Monday, April 1, 2013"
2013,4,DE,507,60.018,"Monday, April 1, 2013"
2013,4,DE,511,65.502,"Monday, April 1, 2013"
2013,4,DE,512,65.538,"Monday, April 1, 2013"
2013,4,DE,514,19.17,"Monday, April 1, 2013"
2013,4,DE,515,4.881,"Monday, April 1, 2013"
2013,4,DE,516,7.041,"Monday, April 1, 2013"
2013,4,DE,517,9.477,"Monday, April 1, 2013"
2013,4,DE,522,7.047,"Monday, April 1, 2013"
2013,4,DE,523,9.477,"Monday, April 1, 2013"
2013,4,DE,524,47.496,"Monday, April 1, 2013"
2013,4,DE,527,47.529,"Monday, April 1, 2013"
2013,4,DE,531,44.964,"Monday, April 1, 2013"
2013,4,DE,532,44.958,"Monday, April 1, 2013"
2013,4,DE,533,44.964,"Monday, April 1, 2013"
2013,4,DE,542,7.29,"Monday, April 1, 2013"
2013,4,DE,544,14.571,"Monday, April 1, 2013"
2013,4,DE,545,7.29,"Monday, April 1, 2013"
2013,4,DE,548,14.58,"Monday, April 1, 2013"
2013,4,DE,551,47.52,"Monday, April 1, 2013"
2013,4,DE,552,16.461,"Monday, April 1, 2013"
2013,4,DE,555,19.164,"Monday, April 1, 2013"
2013,4,DE,556,31.59,"Monday, April 1, 2013"
2013,4,DE,558,72.879,"Monday, April 1, 2013"
2013,4,DE,559,3.642,"Monday, April 1, 2013"
2013,4,DE,560,218.592,"Monday, April 1, 2013"
2013,4,DE,561,391.398,"Monday, April 1, 2013"
2013,4,DE,562,390.939,"Monday, April 1, 2013"
2013,4,DE,564,393.933,"Monday, April 1, 2013"
2013,4,DE,565,125.052,"Monday, April 1, 2013"
2013,4,DE,566,125.364,"Monday, April 1, 2013"
2013,4,DE,568,124.803,"Monday, April 1, 2013"
2013,4,DE,569,124.857,"Monday, April 1, 2013"
2013,4,DE,570,125.226,"Monday, April 1, 2013"
2013,4,DE,572,125.007,"Monday, April 1, 2013"
2013,4,DE,573,428.406,"Monday, April 1, 2013"
2013,4,DE,574,429.135,"Monday, April 1, 2013"
2013,4,DE,576,428.202,"Monday, April 1, 2013"
2013,4,DE,577,218.634,"Monday, April 1, 2013"
2013,4,DE,579,218.349,"Monday, April 1, 2013"
2013,4,DE,580,305.508,"Monday, April 1, 2013"
2013,4,DE,583,304.896,"Monday, April 1, 2013"
2013,4,DE,586,124.845,"Monday, April 1, 2013"
2013,4,DE,591,89.757,"Monday, April 1, 2013"
2013,4,DE,592,87.447,"Monday, April 1, 2013"
2013,4,DE,594,87.987,"Monday, April 1, 2013"
2013,4,DE,597,97.2,"Monday, April 1, 2013"
2013,4,DE,601,9.72,"Monday, April 1, 2013"
2013,4,DE,603,21.87,"Monday, April 1, 2013"
2013,4,DE,605,97.035,"Monday, April 1, 2013"
2013,4,DE,606,97.137,"Monday, April 1, 2013"
2013,10,DE,214,6.147,"Tuesday, October 1, 2013"
2013,10,DE,217,6.153,"Tuesday, October 1, 2013"
2013,10,DE,222,6.156,"Tuesday, October 1, 2013"
2013,10,DE,225,1.605,"Tuesday, October 1, 2013"
2013,10,DE,231,8.976,"Tuesday, October 1, 2013"
2013,10,DE,234,8.931,"Tuesday, October 1, 2013"
2013,10,DE,237,8.994,"Tuesday, October 1, 2013"
2013,10,DE,295,245.61,"Tuesday, October 1, 2013"
2013,10,DE,309,245.568,"Tuesday, October 1, 2013"
2013,10,DE,353,417.219,"Tuesday, October 1, 2013"
2013,10,DE,355,417.231,"Tuesday, October 1, 2013"
2013,10,DE,357,417.39,"Tuesday, October 1, 2013"
2013,10,DE,359,412.53,"Tuesday, October 1, 2013"
2013,10,DE,361,412.593,"Tuesday, October 1, 2013"
2013,10,DE,398,8.01,"Tuesday, October 1, 2013"
2013,10,DE,400,11.145,"Tuesday, October 1, 2013"
2013,10,DE,408,21.651,"Tuesday, October 1, 2013"
2013,10,DE,436,107.07,"Tuesday, October 1, 2013"
2013,10,DE,463,4.401,"Tuesday, October 1, 2013"
2013,10,DE,465,4.386,"Tuesday, October 1, 2013"
2013,10,DE,467,4.41,"Tuesday, October 1, 2013"
2013,10,DE,471,11.238,"Tuesday, October 1, 2013"
2013,10,DE,472,11.364,"Tuesday, October 1, 2013"
2013,10,DE,474,12.33,"Tuesday, October 1, 2013"
2013,10,DE,475,12.6,"Tuesday, October 1, 2013"
2013,10,DE,476,12.351,"Tuesday, October 1, 2013"
2013,10,DE,477,0.894,"Tuesday, October 1, 2013"
2013,10,DE,480,0.414,"Tuesday, October 1, 2013"
2013,10,DE,481,1.617,"Tuesday, October 1, 2013"
2013,10,DE,482,1.602,"Tuesday, October 1, 2013"
2013,10,DE,483,21.441,"Tuesday, October 1, 2013"
2013,10,DE,484,1.422,"Tuesday, October 1, 2013"
2013,10,DE,487,9.843,"Tuesday, October 1, 2013"
2013,10,DE,488,9.696,"Tuesday, October 1, 2013"
2013,10,DE,490,9.663,"Tuesday, October 1, 2013"
2013,10,DE,491,9.603,"Tuesday, October 1, 2013"
2013,10,DE,492,180.615,"Tuesday, October 1, 2013"
2013,10,DE,493,59.979,"Tuesday, October 1, 2013"
2013,10,DE,494,180.705,"Tuesday, October 1, 2013"
2013,10,DE,495,180.705,"Tuesday, October 1, 2013"
2013,10,DE,496,180.519,"Tuesday, October 1, 2013"
2013,10,DE,499,180.582,"Tuesday, October 1, 2013"
2013,10,DE,500,180.555,"Tuesday, October 1, 2013"
2013,10,DE,501,21.864,"Tuesday, October 1, 2013"
2013,10,DE,502,60.018,"Tuesday, October 1, 2013"
2013,10,DE,503,60.018,"Tuesday, October 1, 2013"
2013,10,DE,506,60,"Tuesday, October 1, 2013"
2013,10,DE,507,60.018,"Tuesday, October 1, 2013"
2013,10,DE,511,65.502,"Tuesday, October 1, 2013"
2013,10,DE,512,65.538,"Tuesday, October 1, 2013"
2013,10,DE,515,4.881,"Tuesday, October 1, 2013"
2013,10,DE,516,7.041,"Tuesday, October 1, 2013"
2013,10,DE,517,9.477,"Tuesday, October 1, 2013"
2013,10,DE,523,9.477,"Tuesday, October 1, 2013"
2013,10,DE,524,47.496,"Tuesday, October 1, 2013"
2013,10,DE,525,47.529,"Tuesday, October 1, 2013"
2013,10,DE,527,47.529,"Tuesday, October 1, 2013"
2013,10,DE,531,44.964,"Tuesday, October 1, 2013"
2013,10,DE,532,44.958,"Tuesday, October 1, 2013"
2013,10,DE,533,44.964,"Tuesday, October 1, 2013"
2013,10,DE,542,7.29,"Tuesday, October 1, 2013"
2013,10,DE,544,14.571,"Tuesday, October 1, 2013"
2013,10,DE,545,7.29,"Tuesday, October 1, 2013"
2013,10,DE,551,47.52,"Tuesday, October 1, 2013"
2013,10,DE,552,16.461,"Tuesday, October 1, 2013"
2013,10,DE,554,16.485,"Tuesday, October 1, 2013"
2013,10,DE,555,19.164,"Tuesday, October 1, 2013"
2013,10,DE,556,31.59,"Tuesday, October 1, 2013"
2013,10,DE,558,72.879,"Tuesday, October 1, 2013"
2013,10,DE,559,3.642,"Tuesday, October 1, 2013"
2013,10,DE,560,218.592,"Tuesday, October 1, 2013"
2013,10,DE,561,391.398,"Tuesday, October 1, 2013"
2013,10,DE,562,390.939,"Tuesday, October 1, 2013"
2013,10,DE,564,393.933,"Tuesday, October 1, 2013"
2013,10,DE,565,125.052,"Tuesday, October 1, 2013"
2013,10,DE,566,125.364,"Tuesday, October 1, 2013"
2013,10,DE,568,124.803,"Tuesday, October 1, 2013"
2013,10,DE,569,124.857,"Tuesday, October 1, 2013"
2013,10,DE,570,125.226,"Tuesday, October 1, 2013"
2013,10,DE,572,125.007,"Tuesday, October 1, 2013"
2013,10,DE,573,428.406,"Tuesday, October 1, 2013"
2013,10,DE,574,429.135,"Tuesday, October 1, 2013"
2013,10,DE,576,428.202,"Tuesday, October 1, 2013"
2013,10,DE,577,218.634,"Tuesday, October 1, 2013"
2013,10,DE,579,218.349,"Tuesday, October 1, 2013"
2013,10,DE,580,305.508,"Tuesday, October 1, 2013"
2013,10,DE,583,304.896,"Tuesday, October 1, 2013"
2013,10,DE,586,124.845,"Tuesday, October 1, 2013"
2013,10,DE,592,87.447,"Tuesday, October 1, 2013"
2013,10,DE,593,89.964,"Tuesday, October 1, 2013"
2013,10,DE,594,87.987,"Tuesday, October 1, 2013"
2013,10,DE,595,87.996,"Tuesday, October 1, 2013"
2013,10,DE,599,97.2,"Tuesday, October 1, 2013"
2013,10,DE,601,9.72,"Tuesday, October 1, 2013"
2013,10,DE,605,97.035,"Tuesday, October 1, 2013"
2013,10,DE,606,97.137,"Tuesday, October 1, 2013"
2013,5,DE,214,6.147,"Wednesday, May 1, 2013"
2013,5,DE,217,6.153,"Wednesday, May 1, 2013"
2013,5,DE,222,6.156,"Wednesday, May 1, 2013"
2013,5,DE,225,1.605,"Wednesday, May 1, 2013"
2013,5,DE,231,8.976,"Wednesday, May 1, 2013"
2013,5,DE,234,8.931,"Wednesday, May 1, 2013"
2013,5,DE,240,257.67,"Wednesday, May 1, 2013"
2013,5,DE,243,257.67,"Wednesday, May 1, 2013"
2013,5,DE,281,60.702,"Wednesday, May 1, 2013"
2013,5,DE,309,245.568,"Wednesday, May 1, 2013"
2013,5,DE,353,417.219,"Wednesday, May 1, 2013"
2013,5,DE,355,417.231,"Wednesday, May 1, 2013"
2013,5,DE,357,417.39,"Wednesday, May 1, 2013"
2013,5,DE,361,412.593,"Wednesday, May 1, 2013"
2013,5,DE,363,412.908,"Wednesday, May 1, 2013"
2013,5,DE,378,439.803,"Wednesday, May 1, 2013"
2013,5,DE,386,201.69,"Wednesday, May 1, 2013"
2013,5,DE,390,201.609,"Wednesday, May 1, 2013"
2013,5,DE,402,21.651,"Wednesday, May 1, 2013"
2013,5,DE,408,21.651,"Wednesday, May 1, 2013"
2013,5,DE,430,107.07,"Wednesday, May 1, 2013"
2013,5,DE,434,107.031,"Wednesday, May 1, 2013"
2013,5,DE,440,257.67,"Wednesday, May 1, 2013"
2013,5,DE,463,4.401,"Wednesday, May 1, 2013"
2013,5,DE,465,4.386,"Wednesday, May 1, 2013"
2013,5,DE,471,11.238,"Wednesday, May 1, 2013"
2013,5,DE,472,11.364,"Wednesday, May 1, 2013"
2013,5,DE,474,12.33,"Wednesday, May 1, 2013"
2013,5,DE,475,12.6,"Wednesday, May 1, 2013"
2013,5,DE,476,12.351,"Wednesday, May 1, 2013"
2013,5,DE,477,0.894,"Wednesday, May 1, 2013"
2013,5,DE,481,1.617,"Wednesday, May 1, 2013"
2013,5,DE,483,21.441,"Wednesday, May 1, 2013"
2013,5,DE,484,1.422,"Wednesday, May 1, 2013"
2013,5,DE,487,9.843,"Wednesday, May 1, 2013"
2013,5,DE,488,9.696,"Wednesday, May 1, 2013"
2013,5,DE,490,9.663,"Wednesday, May 1, 2013"
2013,5,DE,491,9.603,"Wednesday, May 1, 2013"
2013,5,DE,496,180.519,"Wednesday, May 1, 2013"
2013,5,DE,499,180.582,"Wednesday, May 1, 2013"
2013,5,DE,501,21.864,"Wednesday, May 1, 2013"
2013,5,DE,512,65.538,"Wednesday, May 1, 2013"
2013,5,DE,514,19.17,"Wednesday, May 1, 2013"
2013,5,DE,523,9.477,"Wednesday, May 1, 2013"
2013,5,DE,525,47.529,"Wednesday, May 1, 2013"
2013,5,DE,532,44.958,"Wednesday, May 1, 2013"
2013,5,DE,533,44.964,"Wednesday, May 1, 2013"
2013,5,DE,542,7.29,"Wednesday, May 1, 2013"
2013,5,DE,543,11.178,"Wednesday, May 1, 2013"
2013,5,DE,544,14.571,"Wednesday, May 1, 2013"
2013,5,DE,547,14.58,"Wednesday, May 1, 2013"
2013,5,DE,548,14.58,"Wednesday, May 1, 2013"
2013,5,DE,552,16.461,"Wednesday, May 1, 2013"
2013,5,DE,554,16.485,"Wednesday, May 1, 2013"
2013,5,DE,555,19.164,"Wednesday, May 1, 2013"
2013,5,DE,556,31.59,"Wednesday, May 1, 2013"
2013,5,DE,558,72.879,"Wednesday, May 1, 2013"
2013,5,DE,559,3.642,"Wednesday, May 1, 2013"
2013,5,DE,560,218.592,"Wednesday, May 1, 2013"
2013,5,DE,561,391.398,"Wednesday, May 1, 2013"
2013,5,DE,562,390.939,"Wednesday, May 1, 2013"
2013,5,DE,563,379.764,"Wednesday, May 1, 2013"
2013,5,DE,564,393.933,"Wednesday, May 1, 2013"
2013,5,DE,565,125.052,"Wednesday, May 1, 2013"
2013,5,DE,566,125.364,"Wednesday, May 1, 2013"
2013,5,DE,567,125.364,"Wednesday, May 1, 2013"
2013,5,DE,568,124.803,"Wednesday, May 1, 2013"
2013,5,DE,570,125.226,"Wednesday, May 1, 2013"
2013,5,DE,571,122.289,"Wednesday, May 1, 2013"
2013,5,DE,572,125.007,"Wednesday, May 1, 2013"
2013,5,DE,573,428.406,"Wednesday, May 1, 2013"
2013,5,DE,574,429.135,"Wednesday, May 1, 2013"
2013,5,DE,575,429.135,"Wednesday, May 1, 2013"
2013,5,DE,576,428.202,"Wednesday, May 1, 2013"
2013,5,DE,578,218.676,"Wednesday, May 1, 2013"
2013,5,DE,579,218.349,"Wednesday, May 1, 2013"
2013,5,DE,581,305.97,"Wednesday, May 1, 2013"
2013,5,DE,583,304.896,"Wednesday, May 1, 2013"
2013,5,DE,585,123.024,"Wednesday, May 1, 2013"
2013,5,DE,586,124.845,"Wednesday, May 1, 2013"
2013,5,DE,587,138.51,"Wednesday, May 1, 2013"
2013,5,DE,588,138.456,"Wednesday, May 1, 2013"
2013,5,DE,589,138.51,"Wednesday, May 1, 2013"
2013,5,DE,591,89.757,"Wednesday, May 1, 2013"
2013,5,DE,593,89.964,"Wednesday, May 1, 2013"
2013,5,DE,595,87.996,"Wednesday, May 1, 2013"
2013,5,DE,596,97.2,"Wednesday, May 1, 2013"
2013,5,DE,597,97.2,"Wednesday, May 1, 2013"
2013,5,DE,598,97.2,"Wednesday, May 1, 2013"
2013,5,DE,599,97.2,"Wednesday, May 1, 2013"
2013,5,DE,601,9.72,"Wednesday, May 1, 2013"
2013,5,DE,603,21.87,"Wednesday, May 1, 2013"
2013,5,DE,606,97.137,"Wednesday, May 1, 2013"
2013,7,DE,214,6.147,"Monday, July 1, 2013"
2013,7,DE,217,6.153,"Monday, July 1, 2013"
2013,7,DE,222,6.156,"Monday, July 1, 2013"
2013,7,DE,225,1.605,"Monday, July 1, 2013"
2013,7,DE,231,8.976,"Monday, July 1, 2013"
2013,7,DE,234,8.931,"Monday, July 1, 2013"
2013,7,DE,237,8.994,"Monday, July 1, 2013"
2013,7,DE,295,245.61,"Monday, July 1, 2013"
2013,7,DE,298,242.928,"Monday, July 1, 2013"
2013,7,DE,306,242.928,"Monday, July 1, 2013"
2013,7,DE,353,417.219,"Monday, July 1, 2013"
2013,7,DE,355,417.231,"Monday, July 1, 2013"
2013,7,DE,357,417.39,"Monday, July 1, 2013"
2013,7,DE,359,412.53,"Monday, July 1, 2013"
2013,7,DE,363,412.908,"Monday, July 1, 2013"
2013,7,DE,388,201.69,"Monday, July 1, 2013"
2013,7,DE,398,8.01,"Monday, July 1, 2013"
2013,7,DE,400,11.145,"Monday, July 1, 2013"
2013,7,DE,463,4.401,"Monday, July 1, 2013"
2013,7,DE,465,4.386,"Monday, July 1, 2013"
2013,7,DE,471,11.238,"Monday, July 1, 2013"
2013,7,DE,472,11.364,"Monday, July 1, 2013"
2013,7,DE,476,12.351,"Monday, July 1, 2013"
2013,7,DE,477,0.894,"Monday, July 1, 2013"
2013,7,DE,482,1.602,"Monday, July 1, 2013"
2013,7,DE,483,21.441,"Monday, July 1, 2013"
2013,7,DE,484,1.422,"Monday, July 1, 2013"
2013,7,DE,487,9.843,"Monday, July 1, 2013"
2013,7,DE,488,9.696,"Monday, July 1, 2013"
2013,7,DE,490,9.663,"Monday, July 1, 2013"
2013,7,DE,491,9.603,"Monday, July 1, 2013"
2013,7,DE,492,180.615,"Monday, July 1, 2013"
2013,7,DE,493,59.979,"Monday, July 1, 2013"
2013,7,DE,496,180.519,"Monday, July 1, 2013"
2013,7,DE,499,180.582,"Monday, July 1, 2013"
2013,7,DE,500,180.555,"Monday, July 1, 2013"
2013,7,DE,502,60.018,"Monday, July 1, 2013"
2013,7,DE,503,60.018,"Monday, July 1, 2013"
2013,7,DE,506,60,"Monday, July 1, 2013"
2013,7,DE,507,60.018,"Monday, July 1, 2013"
2013,7,DE,511,65.502,"Monday, July 1, 2013"
2013,7,DE,512,65.538,"Monday, July 1, 2013"
2013,7,DE,517,9.477,"Monday, July 1, 2013"
2013,7,DE,523,9.477,"Monday, July 1, 2013"
2013,7,DE,524,47.496,"Monday, July 1, 2013"
2013,7,DE,527,47.529,"Monday, July 1, 2013"
2013,7,DE,531,44.964,"Monday, July 1, 2013"
2013,7,DE,532,44.958,"Monday, July 1, 2013"
2013,7,DE,544,14.571,"Monday, July 1, 2013"
2013,7,DE,546,11.178,"Monday, July 1, 2013"
2013,7,DE,551,47.52,"Monday, July 1, 2013"
2013,7,DE,552,16.461,"Monday, July 1, 2013"
2013,7,DE,555,19.164,"Monday, July 1, 2013"
2013,7,DE,558,72.879,"Monday, July 1, 2013"
2013,7,DE,559,3.642,"Monday, July 1, 2013"
2013,7,DE,560,218.592,"Monday, July 1, 2013"
2013,7,DE,561,391.398,"Monday, July 1, 2013"
2013,7,DE,562,390.939,"Monday, July 1, 2013"
2013,7,DE,564,393.933,"Monday, July 1, 2013"
2013,7,DE,565,125.052,"Monday, July 1, 2013"
2013,7,DE,566,125.364,"Monday, July 1, 2013"
2013,7,DE,568,124.803,"Monday, July 1, 2013"
2013,7,DE,569,124.857,"Monday, July 1, 2013"
2013,7,DE,570,125.226,"Monday, July 1, 2013"
2013,7,DE,572,125.007,"Monday, July 1, 2013"
2013,7,DE,573,428.406,"Monday, July 1, 2013"
2013,7,DE,574,429.135,"Monday, July 1, 2013"
2013,7,DE,576,428.202,"Monday, July 1, 2013"
2013,7,DE,577,218.634,"Monday, July 1, 2013"
2013,7,DE,579,218.349,"Monday, July 1, 2013"
2013,7,DE,580,305.508,"Monday, July 1, 2013"
2013,7,DE,583,304.896,"Monday, July 1, 2013"
2013,7,DE,585,123.024,"Monday, July 1, 2013"
2013,7,DE,586,124.845,"Monday, July 1, 2013"
2013,7,DE,588,138.456,"Monday, July 1, 2013"
2013,7,DE,595,87.996,"Monday, July 1, 2013"
2013,7,DE,603,21.87,"Monday, July 1, 2013"
2013,7,DE,606,97.137,"Monday, July 1, 2013"
2013,9,DE,214,6.147,"Sunday, September 1, 2013"
2013,9,DE,217,6.153,"Sunday, September 1, 2013"
2013,9,DE,222,6.156,"Sunday, September 1, 2013"
2013,9,DE,225,1.605,"Sunday, September 1, 2013"
2013,9,DE,231,8.976,"Sunday, September 1, 2013"
2013,9,DE,234,8.931,"Sunday, September 1, 2013"
2013,9,DE,237,8.994,"Sunday, September 1, 2013"
2013,9,DE,372,439.803,"Sunday, September 1, 2013"
2013,9,DE,374,439.803,"Sunday, September 1, 2013"
2013,9,DE,376,439.734,"Sunday, September 1, 2013"
2013,9,DE,378,439.803,"Sunday, September 1, 2013"
2013,9,DE,380,439.803,"Sunday, September 1, 2013"
2013,9,DE,382,201.66,"Sunday, September 1, 2013"
2013,9,DE,384,201.657,"Sunday, September 1, 2013"
2013,9,DE,386,201.69,"Sunday, September 1, 2013"
2013,9,DE,388,201.69,"Sunday, September 1, 2013"
2013,9,DE,390,201.609,"Sunday, September 1, 2013"
2013,9,DE,408,21.651,"Sunday, September 1, 2013"
2013,9,DE,418,107.07,"Sunday, September 1, 2013"
2013,9,DE,434,107.031,"Sunday, September 1, 2013"
2013,9,DE,436,107.07,"Sunday, September 1, 2013"
2013,9,DE,463,4.401,"Sunday, September 1, 2013"
2013,9,DE,465,4.386,"Sunday, September 1, 2013"
2013,9,DE,467,4.41,"Sunday, September 1, 2013"
2013,9,DE,471,11.238,"Sunday, September 1, 2013"
2013,9,DE,472,11.364,"Sunday, September 1, 2013"
2013,9,DE,477,0.894,"Sunday, September 1, 2013"
2013,9,DE,480,0.414,"Sunday, September 1, 2013"
2013,9,DE,482,1.602,"Sunday, September 1, 2013"
2013,9,DE,483,21.441,"Sunday, September 1, 2013"
2013,9,DE,484,1.422,"Sunday, September 1, 2013"
2013,9,DE,487,9.843,"Sunday, September 1, 2013"
2013,9,DE,488,9.696,"Sunday, September 1, 2013"
2013,9,DE,490,9.663,"Sunday, September 1, 2013"
2013,9,DE,491,9.603,"Sunday, September 1, 2013"
2013,9,DE,492,180.615,"Sunday, September 1, 2013"
2013,9,DE,493,59.979,"Sunday, September 1, 2013"
2013,9,DE,496,180.519,"Sunday, September 1, 2013"
2013,9,DE,497,180.705,"Sunday, September 1, 2013"
2013,9,DE,499,180.582,"Sunday, September 1, 2013"
2013,9,DE,500,180.555,"Sunday, September 1, 2013"
2013,9,DE,502,60.018,"Sunday, September 1, 2013"
2013,9,DE,503,60.018,"Sunday, September 1, 2013"
2013,9,DE,506,60,"Sunday, September 1, 2013"
2013,9,DE,507,60.018,"Sunday, September 1, 2013"
2013,9,DE,523,9.477,"Sunday, September 1, 2013"
2013,9,DE,545,7.29,"Sunday, September 1, 2013"
2013,9,DE,546,11.178,"Sunday, September 1, 2013"
2013,9,DE,547,14.58,"Sunday, September 1, 2013"
2013,9,DE,554,16.485,"Sunday, September 1, 2013"
2013,9,DE,559,3.642,"Sunday, September 1, 2013"
2013,9,DE,560,218.592,"Sunday, September 1, 2013"
2013,9,DE,561,391.398,"Sunday, September 1, 2013"
2013,9,DE,562,390.939,"Sunday, September 1, 2013"
2013,9,DE,564,393.933,"Sunday, September 1, 2013"
2013,9,DE,565,125.052,"Sunday, September 1, 2013"
2013,9,DE,566,125.364,"Sunday, September 1, 2013"
2013,9,DE,568,124.803,"Sunday, September 1, 2013"
2013,9,DE,569,124.857,"Sunday, September 1, 2013"
2013,9,DE,570,125.226,"Sunday, September 1, 2013"
2013,9,DE,572,125.007,"Sunday, September 1, 2013"
2013,9,DE,573,428.406,"Sunday, September 1, 2013"
2013,9,DE,574,429.135,"Sunday, September 1, 2013"
2013,9,DE,576,428.202,"Sunday, September 1, 2013"
2013,9,DE,577,218.634,"Sunday, September 1, 2013"
2013,9,DE,579,218.349,"Sunday, September 1, 2013"
2013,9,DE,580,305.508,"Sunday, September 1, 2013"
2013,9,DE,581,305.97,"Sunday, September 1, 2013"
2013,9,DE,582,306.18,"Sunday, September 1, 2013"
2013,9,DE,583,304.896,"Sunday, September 1, 2013"
2013,9,DE,584,97.2,"Sunday, September 1, 2013"
2013,9,DE,586,124.845,"Sunday, September 1, 2013"
2013,9,DE,604,97.2,"Sunday, September 1, 2013"
2013,9,DE,605,97.035,"Sunday, September 1, 2013"
2013,9,DE,606,97.137,"Sunday, September 1, 2013"
2013,8,DE,214,6.147,"Thursday, August 1, 2013"
2013,8,DE,217,6.153,"Thursday, August 1, 2013"
2013,8,DE,222,6.156,"Thursday, August 1, 2013"
2013,8,DE,225,1.605,"Thursday, August 1, 2013"
2013,8,DE,234,8.931,"Thursday, August 1, 2013"
2013,8,DE,255,60.702,"Thursday, August 1, 2013"
2013,8,DE,353,417.219,"Thursday, August 1, 2013"
2013,8,DE,355,417.231,"Thursday, August 1, 2013"
2013,8,DE,359,412.53,"Thursday, August 1, 2013"
2013,8,DE,361,412.593,"Thursday, August 1, 2013"
2013,8,DE,372,439.803,"Thursday, August 1, 2013"
2013,8,DE,374,439.803,"Thursday, August 1, 2013"
2013,8,DE,376,439.734,"Thursday, August 1, 2013"
2013,8,DE,382,201.66,"Thursday, August 1, 2013"
2013,8,DE,436,107.07,"Thursday, August 1, 2013"
2013,8,DE,465,4.386,"Thursday, August 1, 2013"
2013,8,DE,471,11.238,"Thursday, August 1, 2013"
2013,8,DE,472,11.364,"Thursday, August 1, 2013"
2013,8,DE,474,12.33,"Thursday, August 1, 2013"
2013,8,DE,475,12.6,"Thursday, August 1, 2013"
2013,8,DE,476,12.351,"Thursday, August 1, 2013"
2013,8,DE,477,0.894,"Thursday, August 1, 2013"
2013,8,DE,482,1.602,"Thursday, August 1, 2013"
2013,8,DE,483,21.441,"Thursday, August 1, 2013"
2013,8,DE,484,1.422,"Thursday, August 1, 2013"
2013,8,DE,490,9.663,"Thursday, August 1, 2013"
2013,8,DE,491,9.603,"Thursday, August 1, 2013"
2013,8,DE,511,65.502,"Thursday, August 1, 2013"
2013,8,DE,512,65.538,"Thursday, August 1, 2013"
2013,8,DE,524,47.496,"Thursday, August 1, 2013"
2013,8,DE,546,11.178,"Thursday, August 1, 2013"
2013,8,DE,552,16.461,"Thursday, August 1, 2013"
2013,8,DE,555,19.164,"Thursday, August 1, 2013"
2013,8,DE,558,72.879,"Thursday, August 1, 2013"
2013,8,DE,559,3.642,"Thursday, August 1, 2013"
2013,8,DE,560,218.592,"Thursday, August 1, 2013"
2013,8,DE,561,391.398,"Thursday, August 1, 2013"
2013,8,DE,562,390.939,"Thursday, August 1, 2013"
2013,8,DE,563,379.764,"Thursday, August 1, 2013"
2013,8,DE,564,393.933,"Thursday, August 1, 2013"
2013,8,DE,565,125.052,"Thursday, August 1, 2013"
2013,8,DE,566,125.364,"Thursday, August 1, 2013"
2013,8,DE,567,125.364,"Thursday, August 1, 2013"
2013,8,DE,568,124.803,"Thursday, August 1, 2013"
2013,8,DE,569,124.857,"Thursday, August 1, 2013"
2013,8,DE,570,125.226,"Thursday, August 1, 2013"
2013,8,DE,571,122.289,"Thursday, August 1, 2013"
2013,8,DE,572,125.007,"Thursday, August 1, 2013"
2013,8,DE,573,428.406,"Thursday, August 1, 2013"
2013,8,DE,574,429.135,"Thursday, August 1, 2013"
2013,8,DE,575,429.135,"Thursday, August 1, 2013"
2013,8,DE,576,428.202,"Thursday, August 1, 2013"
2013,8,DE,577,218.634,"Thursday, August 1, 2013"
2013,8,DE,578,218.676,"Thursday, August 1, 2013"
2013,8,DE,579,218.349,"Thursday, August 1, 2013"
2013,8,DE,584,97.2,"Thursday, August 1, 2013"
2013,8,DE,585,123.024,"Thursday, August 1, 2013"
2013,8,DE,586,124.845,"Thursday, August 1, 2013"
2013,8,DE,588,138.456,"Thursday, August 1, 2013"
2013,8,DE,589,138.51,"Thursday, August 1, 2013"
2013,8,DE,590,138.465,"Thursday, August 1, 2013"
2013,8,DE,591,89.757,"Thursday, August 1, 2013"
